# Shadow tomography log started 2020-01-13 21:44:39
# Dimension = 8
# True state = ( 0.14721585 -0.00534268 -0.35672598 -0.06598247  0.68291300 -0.18321269  0.05912638  0.14621629  0.12210690 -0.01363021 -0.06913602 -0.12444022  0.33730013 -0.28221549 -0.30506144 -0.00625829)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7
  148030035 3940   -0.11225457  0.23159527 -0.48307505  0.20232347 -0.18765068  0.06340485 -0.33811215  0.08688480  0.10861279 -0.58909095  0.03541572 -0.24368847  0.01186109  0.08376630  0.20084587 -0.17721381
  148134312 104277  0.03504395  0.45582504 -0.06561024 -0.46274599  0.41488101 -0.10970347 -0.06822015 -0.02729312 -0.12323346 -0.03963820  0.18945117  0.03378672  0.25380907 -0.06738651 -0.28229769 -0.42491642
  148150904 16592  -0.30035168  0.06863876  0.18218933  0.14773894  0.12130753  0.02891847  0.48438432  0.30822156 -0.01854343  0.09007971  0.03542032  0.36217675  0.05600337 -0.04092876  0.51811243  0.30123166
  148175907 25003   0.11914824  0.18820996  0.24017459 -0.11378429  0.49605458  0.27348776 -0.25340628 -0.16825849 -0.11596134  0.30920728 -0.21114340  0.08144759 -0.47102914 -0.25208747  0.04992856  0.13482520
  148313075 137168 -0.39047084 -0.02876973 -0.10409549 -0.15662103  0.37865652 -0.01687683 -0.05847742  0.17507838  0.13785795  0.00987712 -0.30650841  0.20330393  0.35344037 -0.25998940 -0.15765423 -0.51171229
  148340024 26949   0.30152719  0.01363001  0.52992649  0.08177089  0.25908704 -0.04804476  0.25930984  0.07287273 -0.30365836  0.07489981  0.00903463  0.06193742  0.30214286  0.33020599 -0.41571162 -0.06724494
  148341914 1890   -0.22790913  0.22714316 -0.31105171  0.15488398 -0.03906077 -0.16946012 -0.00676836  0.07453161 -0.33413083  0.72356131  0.07927348 -0.26857336  0.05615942  0.13212995 -0.02651770 -0.07044317
  148379062 37148  -0.05274824  0.34443214 -0.32809393 -0.16474833  0.11396061 -0.02087426  0.23314280 -0.38982646 -0.04104737 -0.19346316 -0.51674550  0.02656711  0.10306179  0.38287709  0.00018647  0.24493317
  148469301 90239   0.23666628  0.06216776  0.18649208 -0.06897055 -0.24615897 -0.46574042  0.04980822  0.22553642 -0.28587904 -0.09313368 -0.51472838 -0.20127365 -0.10667938 -0.27527078  0.24899229 -0.15723659
  148485473 16172   0.46037055 -0.33806722 -0.48061808  0.15942132  0.34452023  0.10302779  0.45126685  0.04807545 -0.01029124  0.02758583  0.00252578 -0.15984358 -0.04117409 -0.22417053  0.02407002 -0.05611016
  148534936 49463  -0.07773432 -0.55380289 -0.04726345 -0.17372291  0.35312366 -0.37852927 -0.21896443  0.22607288 -0.11678348  0.02280860 -0.07109323 -0.44823339 -0.18693313 -0.17871167 -0.01414431 -0.02456038
  148573715 38779  -0.02359378  0.15024193 -0.28820791  0.28305204  0.50139736  0.23608759 -0.06854131  0.17904259 -0.43783543  0.05693050 -0.16771475  0.08177325 -0.07309195  0.34004088 -0.09294749  0.33231325
  148606459 32744   0.20086700  0.03310046 -0.23337970  0.02582630  0.03010217  0.03956109 -0.24012067 -0.29518303 -0.10488700  0.11335342 -0.66329553  0.11590191  0.16022813 -0.35695335  0.26548494 -0.23525744
  148612397 5938    0.16267121 -0.00570022 -0.70443582  0.24406561 -0.08430428 -0.05229756 -0.04590509  0.00150416  0.31317025  0.10239574  0.29972168 -0.19906518 -0.10144544  0.19910293  0.27588098 -0.20418609
  148632341 19944  -0.25759527 -0.06176238  0.04803576 -0.00440113 -0.11896037 -0.09400193 -0.16430903 -0.04581079 -0.58144380 -0.29894930  0.26916802  0.14813912  0.10365325  0.17179447  0.43244826 -0.35539587
  148648069 15728  -0.16202047 -0.07670328  0.14127978  0.23594649 -0.37152248  0.06308861 -0.60190436 -0.21992904 -0.02823447  0.28981038  0.09503164 -0.14147147 -0.06062315 -0.00165175  0.08635506  0.46325044
  148669976 21907   0.21334423 -0.22974369 -0.24172646  0.09091825 -0.37402702  0.07518127  0.17044306  0.48250236 -0.23767873 -0.10299671  0.06947817  0.08147334  0.33193053 -0.38190801  0.01203189  0.30472197
  148813037 143061  0.61127508  0.14810042  0.21868861  0.03151653 -0.28170787 -0.15054679  0.07378510  0.10116146 -0.28134526  0.00043052 -0.13183718 -0.15516207 -0.53107244  0.16468526  0.08545758 -0.02855992
  148884070 71033  -0.17992199  0.06448989  0.26242795  0.13154210  0.11447308  0.57673206 -0.06937581 -0.07241571 -0.20467074  0.09483267  0.12656730 -0.65526626  0.03637342 -0.08109742 -0.06744776 -0.11309672
  148957357 73287   0.29959432  0.38461494 -0.06108705  0.22823770 -0.27111350 -0.05041360  0.08428122  0.28039623 -0.04443472  0.10738686 -0.18100034 -0.08939881 -0.32297451 -0.21572852  0.26621777 -0.51839966
  148960460 3103    0.09913592  0.14969749  0.44815567  0.22548868  0.12083510  0.25356751 -0.08385015 -0.26482717  0.12840328 -0.36300286 -0.05282663  0.39732967 -0.09540051 -0.43828568  0.15873523  0.15716151
  148999561 39101  -0.53018211 -0.05090834  0.16131462 -0.23123963 -0.33213294 -0.00522670  0.09793990  0.26259678  0.07814246  0.11920111 -0.04092363  0.07464768 -0.41659972 -0.35101348 -0.32932305  0.12308766
  149001862 2301    0.06217279  0.17373484 -0.19535633 -0.12267552 -0.16415637 -0.21380137 -0.11666995 -0.79368392 -0.15029879  0.16370483 -0.00348444 -0.09001716 -0.15047608 -0.20946755 -0.25267414 -0.09308515
  149089958 88096   0.28572135  0.12410238  0.55515698 -0.28257013 -0.48459805 -0.20408757  0.04930932 -0.02276162  0.05418233  0.01597697 -0.07559950 -0.26323682  0.21293180  0.15042354  0.12054479  0.27346317
  149123530 33572  -0.16160434  0.27774779  0.16448144 -0.00749872 -0.09033706  0.17378459 -0.10519816  0.04449737 -0.53354033  0.39364542 -0.09364050  0.49784893  0.29545175  0.16595508 -0.04205939 -0.07331693
  149151881 28351   0.39283761 -0.14557883 -0.19098755  0.14824372  0.02586112  0.02861412  0.25375427  0.15675008 -0.52004225  0.06626243 -0.03130861 -0.07223969 -0.11602793 -0.28373452 -0.09450420  0.54004753
  149199672 47791   0.24645081 -0.12998504 -0.05382410  0.50298632 -0.42337237  0.11466182  0.00237276 -0.42132578 -0.05792093  0.04459858  0.07008884  0.25574892 -0.40159909 -0.05790595 -0.12375427 -0.20235415
  149265474 65802  -0.06426515  0.00004223 -0.01325445  0.14155045 -0.58063768 -0.10037407 -0.17565537  0.35625018 -0.42388920 -0.25989280  0.16715301  0.01910508  0.21613396 -0.01364874  0.04985181  0.38178119
  149313120 47646  -0.05280118 -0.23599483 -0.24080954  0.10162443  0.05138436  0.12124687 -0.28975091  0.14204816  0.25523483  0.31023019 -0.14970383  0.63490274  0.26759506 -0.05045474  0.27219996  0.12876861
  149379988 66868   0.17335472 -0.46229746  0.08051905 -0.13626657 -0.06569434 -0.13808380  0.34685531  0.11414451 -0.16842516 -0.13170999  0.02458660  0.15850291  0.15759084  0.52341982  0.21934628 -0.39509322
  149398490 18502   0.00814446 -0.35240833 -0.30776630 -0.51803237 -0.35038503  0.15526175  0.07164464 -0.01788171  0.39257345 -0.03516296  0.22430053 -0.15410328 -0.28335484 -0.05331772  0.02023098  0.21768069
  149421745 23255   0.18566732  0.18800256 -0.20858820 -0.25535784 -0.11072433  0.27524840 -0.39545547  0.36898864 -0.09527359 -0.08704262 -0.08222570  0.03975173 -0.03261987 -0.07315320 -0.25959874 -0.58489753
  149425404 3659    0.20858354 -0.26994413  0.20943411  0.31250820 -0.18465771  0.06600925  0.02087893  0.14069805  0.45289235 -0.16135001 -0.36259233 -0.38271355  0.34466888 -0.21297932 -0.05729341 -0.08296961
  149478341 52937   0.55270938  0.00660826 -0.07203603 -0.10963280  0.25628711  0.28395983 -0.04131229 -0.32758233 -0.12559120 -0.34843276  0.29161237  0.06894972  0.35711886 -0.18512164  0.09900736  0.15280784
  149483294 4953   -0.14220411 -0.25483915  0.00867720 -0.25677327 -0.03315805  0.40625505  0.01406203 -0.07580948  0.35123857  0.12554790  0.36717582  0.07426143  0.08606895 -0.41384820  0.14968988  0.44293437
  149611855 128561  0.02987084 -0.14864803 -0.05869852  0.06984688 -0.39258514  0.37817365  0.32431077  0.04112601 -0.35688274 -0.43377271  0.30596173 -0.21080855  0.00386022  0.32481948  0.04000635  0.06308864
  149619101 7246    0.09799607 -0.24054754 -0.08507072 -0.11822480  0.07017388 -0.27039376  0.69688413 -0.34912038  0.08058306 -0.03010069 -0.27093715 -0.12971095 -0.23813063 -0.14816844 -0.16287555  0.15142575
  149639642 20541  -0.43232313 -0.07840698  0.00467192  0.44517711 -0.25229836  0.16038507  0.27633887  0.24092545 -0.03622312  0.12514010 -0.27039779  0.30988845 -0.12491168 -0.29017885  0.22727734 -0.21766681
  149723021 83379   0.28656649  0.01848398  0.10388176 -0.18351280 -0.40571110  0.38994018 -0.20016648 -0.02805262  0.21527991  0.16846023 -0.37429647 -0.35353486 -0.34982106 -0.06388845 -0.04700508 -0.21699354
  149765179 42158   0.32416258 -0.11244477  0.05016899  0.23312825  0.14416146 -0.02118647 -0.01275924  0.16533615 -0.23023604  0.43074110  0.14002094  0.07750200 -0.51069722  0.21054662  0.26515412  0.37023191
  149772930 7751    0.42258709 -0.43499724 -0.14658042  0.11624608  0.11107034  0.03610235 -0.08468143 -0.22533946 -0.09457640 -0.03604491  0.28840814  0.20846626 -0.00789115 -0.26950237  0.04750265 -0.56015900
  149786249 13319   0.03510541 -0.24921307  0.74190431 -0.13962245  0.09313972 -0.09540827 -0.12908090  0.04777540 -0.21314592 -0.38990688 -0.20489014  0.05405618 -0.04160218 -0.17694593  0.21599795  0.08925020
  149808066 21817  -0.22156189 -0.46410833 -0.30432808 -0.09751553  0.27503498 -0.00228786 -0.19087906 -0.08286792  0.37790455 -0.01776407 -0.06543210  0.06814643 -0.47165942 -0.01702155  0.19435035  0.31915584
  149824412 16346   0.08432925 -0.27877045  0.15542230 -0.02321765  0.10077841 -0.21816986  0.14582199  0.49912361  0.13642245  0.06515324 -0.02608003 -0.70657908  0.13775690  0.05088392  0.12850057  0.03832657
  149912160 87748   0.05570713 -0.19236160  0.01761966  0.09686151 -0.13966823  0.58955904  0.42643457  0.01292483  0.31351444 -0.33071836  0.26172535 -0.00447715  0.01772096  0.31475138 -0.15965502 -0.00649744
  149937164 25004  -0.46483050 -0.27038597  0.29795370  0.06282536 -0.41713630  0.25606024 -0.45731657  0.07810096 -0.19824674  0.01620951 -0.11686604 -0.14027574  0.00077638  0.00243271 -0.28017809  0.10902800
  149948789 11625   0.07752469 -0.00033836 -0.73800672  0.20941672  0.00487219  0.24698786 -0.05579830  0.26379883 -0.32955754 -0.12680723 -0.14221958 -0.19165724 -0.04855535 -0.20355522 -0.15989762 -0.14402698
  150013238 64449   0.18059893  0.22347461  0.10892331  0.24939632  0.06452366 -0.09638652 -0.27462368  0.14291389  0.46325380 -0.47215696 -0.23247204  0.07032875  0.19174805 -0.29728257 -0.24659208  0.22717076
  150087277 74039   0.29831972 -0.32073639  0.02539034 -0.18895639  0.25377970  0.03001733 -0.23324762  0.20657316 -0.08709499  0.00070635 -0.37382953  0.33747165  0.22108777  0.48766218 -0.13923486 -0.20518287
  150096157 8880   -0.20225713 -0.00810330  0.23011444 -0.13744100  0.34463183 -0.03718683  0.03717284  0.14850389  0.06938997 -0.11027503  0.13955941  0.01498763 -0.36905368 -0.25389195 -0.37000767 -0.60774180
  150100247 4090    0.24542232 -0.16097647 -0.07780284  0.21584259  0.35251544  0.09267330  0.22395934 -0.30071675 -0.06827076 -0.40042739  0.38640602  0.05554250 -0.27390200  0.43318956  0.05902611  0.06490132
  150121264 21017  -0.15305304  0.78758695  0.03471075 -0.20178666  0.26640445  0.03939738  0.11570291 -0.03904903 -0.05051153 -0.14845192  0.29634395 -0.14267330  0.28152669 -0.05833722  0.10110072  0.03573147
  150131543 10279  -0.35130276  0.14311835 -0.31953486  0.35335953  0.22595760  0.10896946  0.11244509 -0.21619516 -0.46624044  0.24800509 -0.24768432  0.01057330 -0.29514573 -0.17339250 -0.00945531 -0.22183604
  150265878 134335  0.01608532 -0.04987332  0.07691990 -0.22210596 -0.03284284  0.35519566  0.30378802 -0.26231790  0.23008501  0.18941384 -0.07962823 -0.43391988  0.04926081  0.19307232 -0.43750293 -0.37297391
  150294104 28226   0.11642802 -0.14340362  0.25845428 -0.24289531  0.46009927  0.12645091 -0.02207710  0.49140320 -0.39661179  0.11615376  0.11405625  0.04403761 -0.11175227 -0.09187364 -0.39666195  0.08016678
  150409337 115233 -0.21673817 -0.08521695  0.01343925  0.35317214  0.24396530 -0.35585477 -0.01140191  0.23912862  0.40515741 -0.26622455  0.14093145 -0.34218952 -0.13116633 -0.32086052 -0.18826214 -0.22317076
  150425321 15984  -0.07321233 -0.07594984  0.10407503 -0.01819433 -0.27977137  0.06485077 -0.13353813 -0.42276904 -0.08989323  0.11610867  0.51428040 -0.07213582 -0.17996402 -0.45453398 -0.24967547  0.32571344
  150427355 2034    0.15490509 -0.00346360  0.12457526  0.58807586 -0.04607646  0.32559746  0.30517582  0.18719562 -0.00924306  0.12343476 -0.07283500 -0.23758629  0.33625238 -0.06815587  0.03841170  0.42669529
  150526321 98966  -0.11682979 -0.17024978  0.03909408 -0.13604565 -0.46617359  0.33835170  0.22737562 -0.06276931 -0.18964752 -0.00538535  0.23948476  0.05214522  0.01362755  0.17984921 -0.60344896 -0.23904044
  150607092 80771   0.23826114 -0.37962526 -0.10610298  0.03862004  0.47292472 -0.33156910  0.01789032  0.05454022 -0.38214692  0.32009219  0.04629696 -0.08083926  0.20787845 -0.08861788 -0.31947810 -0.19791378
  150609919 2827    0.07741721  0.35174802  0.09305494 -0.22672373 -0.14732638 -0.50282894 -0.08143397 -0.27880762 -0.18931570 -0.12564911  0.22576418  0.08112727  0.39048226  0.35980081 -0.04885555  0.24043861
  150656106 46187   0.24653189 -0.56120402  0.54645104  0.13913276 -0.07528240  0.10662839 -0.00466303 -0.05813157 -0.17757917 -0.12909641 -0.02104646  0.04387237 -0.05212387  0.19341598  0.18722755  0.40014817
  150663028 6922   -0.31836916  0.12372021  0.17271422  0.46870926 -0.02686234  0.03614813 -0.46457416  0.51915553 -0.12913392  0.02712378  0.13221605 -0.10391581  0.19449050  0.23243314 -0.07635480 -0.05534721
  150690522 27494  -0.05346202  0.06795174  0.39789452  0.04339754 -0.01037511  0.02044781 -0.27978871 -0.42348575  0.05976295 -0.13682093 -0.52208125 -0.24490618  0.21489811 -0.19524904 -0.21630299 -0.29705809
  150732621 42099  -0.11765691 -0.05280872 -0.00216895 -0.23582814  0.02559752 -0.19704424 -0.06395134  0.13847456 -0.19014684 -0.48908721  0.20919751 -0.60213698 -0.34272857 -0.21681375 -0.09466224  0.09937383
  150757989 25368  -0.26266091 -0.20315063 -0.29735590  0.18820794 -0.01113374 -0.02942333  0.27733260  0.10073517 -0.11676677 -0.53570674 -0.23215722  0.22421805  0.46148693 -0.20185627 -0.00350071  0.13903373
  150795320 37331   0.11921008  0.39773423  0.07090977 -0.11597510 -0.29179536 -0.26428349 -0.59031131 -0.07638116  0.16975251  0.35242487  0.02633054 -0.04956755  0.07183942 -0.33340283  0.10525020  0.12751786
  150796994 1674   -0.15144180 -0.00327457  0.29773157  0.54074064 -0.09862562  0.14979170 -0.18586703  0.31244013 -0.00983301  0.05130203  0.46044872  0.09381715  0.32805984  0.03363702 -0.13046175 -0.28698769
  150806717 9723    0.55031744  0.05317355 -0.02820271  0.14978836  0.30736937 -0.01504092  0.00792097 -0.13835780 -0.02573064 -0.31587569  0.23392194 -0.20238796  0.36374757 -0.05760907  0.45026038  0.15065912
  150923115 116398  0.20274341 -0.05491904  0.50196261 -0.35843345 -0.07289613  0.24228676  0.03204447 -0.05762800 -0.03912436  0.16726688 -0.24462760  0.45265606  0.29176245  0.21546610  0.23865871 -0.15593398
  150978308 55193  -0.01098626  0.07110963  0.10752606  0.25397243  0.52059427  0.24096543 -0.08367814  0.05464409 -0.13464105  0.17106894 -0.06803482  0.39553744 -0.38177983 -0.42674096  0.12072065  0.16964544
  150998300 19992   0.34446129 -0.35036660  0.09210879 -0.05020559 -0.29893471  0.07954422 -0.10356879 -0.14668837 -0.39839545  0.05070013  0.35652086  0.10663904 -0.18775386  0.05015738 -0.30547012  0.43451594
  151000044 1744    0.14299926 -0.36027892  0.12121943  0.30635639 -0.01963202 -0.00034275  0.15604048 -0.40612706  0.68054605  0.19616541 -0.08493334  0.01887245  0.02217139 -0.10328216 -0.16432724  0.06459664
  151100292 100248  0.23359507 -0.05873194 -0.01816029 -0.02928225  0.47462528  0.06082423 -0.50005031  0.09170350  0.01962444  0.06010511 -0.27088741 -0.18736890  0.07780579  0.35341391 -0.45512469 -0.05281684
  151123281 22989  -0.32325013 -0.07954923  0.36181947 -0.08593923  0.03846875 -0.35740477  0.18102298  0.04965267 -0.17677488 -0.23252035 -0.30115171 -0.11468277  0.06250861 -0.13237408 -0.37423785  0.48557792
  151139454 16173   0.37168834 -0.02147343 -0.10884380 -0.17365321  0.03194691  0.12897586 -0.09745240 -0.04678574  0.55515117  0.03771004  0.17932739 -0.12489681 -0.21928293 -0.10206103 -0.19504190  0.57976531
  151188238 48784  -0.07723838  0.21720159 -0.37104803  0.12496132  0.12040839  0.13201764 -0.10694262  0.36101414 -0.19674680 -0.13225950 -0.23941221  0.05476296 -0.57935477 -0.36286733 -0.17999906 -0.06022939
  151335099 146861 -0.19072208  0.11121194 -0.23449239  0.10889726  0.33982142 -0.08779130 -0.07507840 -0.08686668  0.25044946 -0.23258417  0.03576263  0.72461896  0.29715254 -0.01507812 -0.08081450  0.09906217
  151374189 39090   0.08667569 -0.02975544  0.14086073  0.07562309 -0.50154324 -0.05099510 -0.42541949 -0.35022240  0.02745954 -0.37095889 -0.11393324  0.18528588 -0.26573657  0.24275600 -0.26906446 -0.14366455
  151377002 2813   -0.34252112  0.53453666 -0.28568354  0.34456877 -0.06647423  0.03693648 -0.14793525 -0.13399956  0.08935261  0.03129667 -0.02601793 -0.43349057  0.18956016  0.28645631 -0.04485647  0.18282920
  151422051 45049   0.13810434  0.12886553 -0.20263105 -0.05557641 -0.37677895  0.28995282  0.66206468  0.07217804  0.03213384 -0.42683499  0.04934798  0.01237811  0.18631292 -0.00658790 -0.16049810 -0.06537412
  151453120 31069   0.23169250 -0.38454372 -0.50356623  0.27555599 -0.33448138 -0.31649929 -0.06494891  0.08302427 -0.17120631  0.26867761 -0.14647555  0.04222582  0.27057227 -0.09335287 -0.12219883  0.15549806
  151480500 27380   0.52132274  0.10514093 -0.27145289 -0.00222932  0.29919467  0.41520615 -0.07995333  0.12247351  0.29808480  0.15992350  0.10030044  0.15104890 -0.31599267  0.05197047  0.04878658 -0.32853007
  151484798 4298    0.10120234  0.01585604  0.07733091  0.06202133  0.20851086  0.20322790  0.63731079  0.39212806 -0.10704633  0.32754927 -0.02459088 -0.11433921  0.24702488 -0.26346157 -0.10719000  0.24621849
  151574869 90071  -0.28232825 -0.13191305  0.22521010  0.32313961 -0.14679004  0.14680734  0.33671852  0.10099471 -0.20874350  0.09358885 -0.16330660  0.32093558 -0.37743443  0.38220038  0.20276886 -0.26347942
  151629824 54955   0.35283626  0.06166352  0.19581575 -0.13778259 -0.18795652 -0.08983231  0.08697496  0.12206286  0.02259604 -0.18029108  0.40533800  0.30907578 -0.15793466  0.24381391  0.19676434  0.57668699
  151661421 31597   0.13162363  0.09136722 -0.30349739  0.46663675 -0.59913051 -0.07690988  0.18574318 -0.11884881  0.37637830  0.16520281  0.10341996 -0.09774187  0.19136679  0.10638342 -0.11542898 -0.02245853
  151681626 20205   0.56053772  0.18485493  0.04771153 -0.00014091  0.01138415 -0.13596880  0.08665923 -0.18829593 -0.31438279 -0.10342867 -0.57427722 -0.05688324  0.22017023  0.30614405  0.03939874 -0.03810492
  151687267 5641    0.07428997  0.14813398 -0.27172032  0.13795235 -0.01356972  0.04828853  0.25674842 -0.26410242 -0.49360645 -0.39517352  0.34025896  0.21676708 -0.05443520 -0.31633860 -0.20161509 -0.18770528
  151756133 68866  -0.24524836  0.14004457 -0.38591094  0.38741197  0.39641954  0.15380786 -0.16344333 -0.13660402 -0.05034793  0.02536403 -0.04314739  0.21458202  0.26622036  0.17334241  0.30751425  0.38532390
  151871960 115827 -0.29000542 -0.19041929  0.15988036 -0.19304012 -0.22594482  0.45021095 -0.03822364 -0.27047854  0.08787133 -0.51090565 -0.11246622 -0.07019422  0.15985291  0.17608433 -0.34292207 -0.16725568
  151891359 19399  -0.13556009 -0.08219522 -0.27010600 -0.19451155  0.36710471 -0.16908202 -0.34705065  0.17297303  0.39980507  0.02801534 -0.10448887 -0.23564923 -0.26358068  0.47555673 -0.16463196  0.02338597
  151896131 4772   -0.33971632  0.23740503 -0.04224712  0.05625716  0.13597750 -0.31393065  0.29563860 -0.56273548  0.06009473  0.06423289 -0.19366399  0.42017316 -0.23136135  0.08593740 -0.13352310 -0.04044819
  151898309 2178   -0.48503890  0.54017004  0.22962188 -0.09248425  0.04741439 -0.01292578  0.05734528  0.09690032  0.13499678  0.13164345  0.23525789 -0.36140383  0.22557321 -0.02553148  0.20492635 -0.28554792
  151980546 82237   0.22142332 -0.22024821  0.07660366  0.06440048  0.36012515 -0.13874003  0.17862810 -0.18642826 -0.06222434  0.26773792  0.26069115 -0.08958367  0.54335986  0.18328885 -0.40868341 -0.17160142
  151997396 16850   0.07922703  0.08040179 -0.21823685  0.14720743  0.16894503  0.09696421  0.40619737 -0.15928376  0.12530913 -0.38596258  0.50009296 -0.30447800 -0.21181529 -0.02289309  0.01479485  0.36955536
  152059378 61982  -0.01864373 -0.08825308 -0.59935465  0.21527667  0.13038583  0.16285391 -0.20606199 -0.23607341  0.24622215 -0.06985339  0.00770968  0.08861146  0.25100987 -0.27403292  0.30609532 -0.37332169
  152076478 17100   0.18983565 -0.03517552  0.50959993 -0.12480997  0.48253892 -0.01406532 -0.05501308  0.00389684  0.34335256 -0.32204494 -0.05275447  0.29408506  0.12403355 -0.08749328  0.33417678  0.07606392
  152116340 39862  -0.25788425 -0.05754741 -0.01341846 -0.25508076 -0.20837176  0.11942399  0.13056301 -0.63855984  0.10222217  0.15241945 -0.28115836  0.20785519  0.09849713 -0.36740448 -0.17151110 -0.22893852
  152134496 18156   0.05319745 -0.18212506  0.00114974 -0.34679462  0.01334251 -0.47591286  0.14786012  0.12413761 -0.17548246 -0.15861731  0.28727492  0.42553443 -0.06028567  0.10873301 -0.47236835 -0.14710458
  152201882 67386  -0.11738305 -0.11102186  0.33442928 -0.58037540  0.09668325  0.31606271 -0.26442984  0.17915381 -0.10967431 -0.08553801 -0.16543155 -0.27520984  0.23175809  0.06831475 -0.26569559  0.25005634
  152246212 44330   0.46259784 -0.31036321  0.01647545  0.09980741  0.38456363  0.03085900  0.04229413 -0.06312087  0.07358576  0.54420346  0.09083187 -0.14607895 -0.06431374 -0.28469403 -0.30642126  0.12077984
  152314277 68065   0.06629156 -0.34097151 -0.32905163 -0.14948571 -0.34519037  0.41950541  0.04496845  0.38479415  0.22165018  0.12039769 -0.04837172 -0.00510548 -0.27379880  0.13061229 -0.04308806 -0.37897334
  152315636 1359   -0.29678852  0.17553373  0.02444968  0.14792166 -0.03830577 -0.20734291 -0.22211091  0.10383086 -0.13200478  0.62351630 -0.32511260  0.09134860  0.00567584  0.43510426 -0.19685086 -0.07559466
  152343297 27661  -0.48773961 -0.12996174  0.07087915 -0.01974934  0.22461024  0.00287729 -0.17532171  0.17018416  0.05723585  0.22038699  0.53010618 -0.02150466  0.26689359 -0.24437376  0.22588601 -0.33815846
  152383784 40487   0.23813513  0.08196224 -0.30486271 -0.32267583  0.22969141 -0.12143935 -0.11101003 -0.38458187  0.26030485  0.00454879  0.12730397 -0.25952311  0.20856860  0.49037180  0.13176920 -0.24313463
  152396242 12458  -0.14060480 -0.09867101 -0.05331236 -0.00263948  0.28712995 -0.17351108 -0.37912885  0.30527180 -0.03433052 -0.53494399 -0.24582692 -0.15524323  0.10041342  0.18041915  0.43629129  0.11535545
  152492249 96007   0.41098871 -0.16457929 -0.39975601  0.14246445  0.43305885  0.27065930  0.12896320 -0.14392587 -0.27633288 -0.17533583 -0.27999526  0.18432317  0.13715633  0.04344281 -0.29224146 -0.01338925
  152565527 73278   0.04315405 -0.17133146  0.03695894 -0.22535834 -0.38957893  0.03389193 -0.23937683 -0.39421911 -0.31135834 -0.12343311  0.22666658  0.11759380  0.45454977  0.40671626  0.03898214 -0.00784440
  152582997 17470  -0.07074115 -0.33871077 -0.01496801  0.02955168 -0.06137663  0.09669113 -0.06365724  0.06283062 -0.17798777 -0.47787432  0.48851551 -0.05964075 -0.40859743 -0.22775042 -0.19618602 -0.31384417
  152633554 50557   0.12008426 -0.44077494  0.26694339 -0.21725775  0.05449006  0.29742425 -0.12979502  0.42664090  0.07888983  0.31555786 -0.09809799  0.29767447 -0.18429205  0.34688395  0.02478425 -0.15361641
  152643061 9507   -0.04626173 -0.11854133 -0.76899305 -0.11710104 -0.18288780 -0.13923883 -0.03854779 -0.05584398 -0.02155021  0.25174498  0.04554434  0.07329584 -0.36430703  0.10973516  0.32282697  0.03224552
  152649071 6010    0.48500627  0.12157145  0.07785613  0.02329622  0.31313080 -0.01260747  0.19727597  0.09816649 -0.13836765  0.15493617  0.53779054 -0.27882358  0.06219098  0.13092563  0.40606592 -0.02469502
  152709790 60719  -0.33267850  0.19485783  0.13504773 -0.12423887  0.43296907  0.17515535 -0.12672721 -0.48675089 -0.08999937  0.11153271 -0.05986758  0.13950115 -0.16027969 -0.00767814  0.27252785 -0.45050010
  152733165 23375  -0.07308876 -0.13698297  0.12826973 -0.10898560 -0.11490314  0.10149470  0.69920185  0.50462788 -0.12654854  0.22122837 -0.29741702 -0.03271436 -0.02819150 -0.13796949 -0.07790925 -0.01193547
  152842784 109619 -0.32894412 -0.15241418  0.24883960 -0.25117862 -0.20759672  0.44606299 -0.06720524 -0.15623755  0.03094725 -0.49571131 -0.22013840 -0.33739961  0.03009118  0.17045451 -0.18207029  0.02149114
  152860493 17709  -0.29018964 -0.18742911  0.11029183  0.13098741  0.24895221  0.06015159 -0.06499442 -0.06684016 -0.01834192  0.47637811 -0.09283647 -0.38042677 -0.00852807  0.39487695  0.48758367  0.05193256
  152872037 11544  -0.13133443  0.27589985 -0.48811246  0.27357688 -0.16896775  0.03345191  0.29256041  0.19254191  0.17220500 -0.36121214  0.13538350 -0.10833809  0.23320637  0.23797392  0.30060964  0.22275950
  152892383 20346  -0.17093485 -0.11885104 -0.25778562  0.54110181 -0.12476528  0.18991430 -0.24139539 -0.00523482  0.21916286  0.12804245 -0.48570760  0.07167529 -0.21470575 -0.30573277 -0.15152210  0.13954097
  152908698 16315   0.18322316  0.46916150  0.12373208 -0.30035516 -0.18284828  0.25624086 -0.10081690  0.03049147  0.22671488  0.14493802  0.01572210 -0.24057304 -0.23091773 -0.40631131  0.38159161  0.18987890
  153029983 121285 -0.12209953  0.13486946  0.04553650 -0.03568515 -0.17672827 -0.66330427  0.04847948 -0.13860335 -0.26360857 -0.23856940 -0.34635545 -0.13611789 -0.41814576  0.03276035  0.14510510  0.09443901
  153031918 1935   -0.51354443 -0.19467087 -0.17003258 -0.08492103 -0.10644371  0.07681519 -0.04944413  0.05278371 -0.16695793 -0.09920210  0.28910383  0.20861810 -0.17240035 -0.34578627  0.35904767 -0.44358453
  153075225 43307  -0.24489940 -0.20813799  0.40031977  0.38178612 -0.29948235 -0.01207241  0.31369859 -0.20244940  0.01526874 -0.00602781 -0.29036735 -0.30430887  0.13219523 -0.21683408 -0.03216426 -0.34459343
