# Shadow tomography log started 2020-01-14 13:21:23
# Dimension = 8
# True state = ( 0.06087385 -0.30354142  0.28090474  0.21972063  0.31074887  0.40416151 -0.33726593  0.05063916  0.02287259  0.00473463  0.01562384 -0.15327942  0.07181253  0.21434026 -0.06335928  0.56687820)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7
  123966007 19563   0.30064114  0.12059689  0.13322811  0.48892062  0.38581081  0.05681577  0.05730748 -0.23264662  0.37329426 -0.07991745 -0.17483677 -0.16627875 -0.24508927 -0.37688225 -0.13725270  0.06238899
  123981652 15645  -0.15073509 -0.11009916  0.23635141  0.12102882 -0.52726683 -0.05226278  0.00177004 -0.10690606  0.52494669 -0.21767678  0.24788763  0.29688487  0.23222419 -0.18833027 -0.16139074 -0.12037005
  124002197 20545  -0.16426878 -0.00955161  0.16546914  0.50477650 -0.32956277 -0.02301533 -0.02651674  0.02353387 -0.25081344  0.22608446  0.27805543 -0.16314025 -0.39658773 -0.05318489  0.43419658 -0.11729718
  124028384 26187  -0.37422737  0.34369719  0.46144398  0.06395688  0.13239123 -0.09612299 -0.17783148 -0.09253663 -0.33189872  0.21636525 -0.18656264  0.20690035  0.30486175 -0.29955844 -0.11548910  0.16508547
  124030253 1869    0.01081934  0.11385868 -0.14642896  0.16031238  0.13733920  0.33352333 -0.14389224 -0.29323540 -0.07403622  0.13214557  0.21980817  0.63035434 -0.27430429  0.32712935 -0.22713901 -0.02304730
  124062474 32221   0.19155408 -0.21141228 -0.02045128  0.20460581 -0.22589997  0.38640028 -0.49973170  0.44849986  0.06643472  0.12129962 -0.34365098  0.07595473  0.07950327 -0.02267944 -0.00027379  0.27437699
  124107440 44966   0.22131278 -0.02875357  0.07765368 -0.06962709 -0.03405422 -0.35178283 -0.17262195  0.14768945 -0.19715634 -0.41629632 -0.18280169  0.11111351 -0.29604251 -0.11301040  0.61826166 -0.14899187
  124144970 37530  -0.03549218  0.28999691 -0.48490511  0.13139421  0.14558476 -0.58727270 -0.10873542  0.13628455 -0.09843892  0.15489230  0.26728129 -0.04377000 -0.05588774 -0.30384404 -0.23269140 -0.09558662
  124149523 4553    0.05812599 -0.01438031  0.14114386 -0.09510150  0.37814032  0.08080014  0.35770505  0.09599198 -0.22465404  0.14303039 -0.21950865 -0.66302893 -0.23290337 -0.18625273 -0.01647936 -0.18121367
  124209745 60222  -0.14027147 -0.46052805  0.23543032  0.21666899  0.34013288 -0.25079518  0.22281691  0.29359569  0.48545077  0.03394209  0.22903666  0.16372847 -0.09877509  0.06544882  0.03841788 -0.14083756
  124222642 12897  -0.01235307  0.53032868 -0.08006005  0.21179389  0.02932122  0.30018722  0.10664338 -0.13197071  0.42154391 -0.13872186 -0.07182566  0.11637706 -0.20522771 -0.06302205  0.05770295 -0.53151300
  124239809 17167  -0.26454077  0.09310070  0.28940685  0.37605095  0.08356522  0.06711613  0.28651482 -0.08713879 -0.43485973 -0.00503630 -0.07473874  0.45468662 -0.13037887 -0.37102604 -0.08456028  0.17817019
  124275904 36095   0.26596298 -0.16541731 -0.08400976 -0.51818684 -0.22879266  0.10482120  0.24934486  0.07883024  0.22561691 -0.06969177  0.05225213  0.21112842 -0.18264920 -0.55165426 -0.22421641  0.05986118
  124317452 41548   0.15309086 -0.38457993  0.01479529  0.23055315 -0.08803508 -0.08575599 -0.07068151 -0.67314450  0.00462261  0.06745803  0.12727417 -0.13890088  0.21909210 -0.33872563  0.12124783 -0.29079647
  124381051 63599   0.24985076  0.21628853  0.26456365  0.26980453  0.00936709 -0.38465754 -0.08017219  0.31875137  0.14437467  0.07824053 -0.33804244  0.32588394  0.18545649  0.06888355 -0.44071870 -0.10543052
  124387933 6882    0.08862848  0.33805698 -0.16314587 -0.53972164  0.05243391  0.00431969  0.02136371  0.35566643  0.40401171 -0.20562426  0.11397265  0.09216650  0.08929935 -0.02441376  0.23774691 -0.37166952
  124411595 23662  -0.14400909  0.08770110 -0.30905705 -0.41728668 -0.02225766 -0.39829788 -0.21477964 -0.22486470 -0.40642546  0.32016181  0.13667291  0.34774684  0.01836276 -0.07894310 -0.17474375 -0.04119790
  124438415 26820  -0.10399720  0.21584653  0.18986274  0.21223646  0.01271415  0.17853069 -0.24349567 -0.39173504  0.16106263 -0.16626394  0.26967260  0.10995442  0.20344012 -0.59584242 -0.15614260 -0.23984705
  124486137 47722   0.31123845  0.24421466 -0.25607726  0.05323194  0.04283267 -0.15645842 -0.04477638 -0.36774630  0.20094136 -0.17090683 -0.39985754  0.19814906 -0.20213669 -0.17420913  0.33590196  0.39843522
  124486720 583    -0.24641882 -0.16192788 -0.05603279 -0.03261288 -0.05433078 -0.45912369 -0.35100577 -0.08067411  0.20433590 -0.48850044  0.11335059 -0.27687680  0.29318738  0.23384538 -0.07251160  0.22270765
  124505112 18392  -0.63560841  0.00704782 -0.19569572  0.17270670  0.08789991  0.10784474  0.09032579  0.23152399  0.12146916 -0.24665353 -0.03215157  0.44104815 -0.37465155 -0.00829319 -0.14916751  0.11347003
  124579659 74547  -0.18791316  0.00299506  0.21114927  0.05690384 -0.33589034 -0.53457640  0.33353729 -0.12493677  0.12805000  0.06554024 -0.01325514 -0.22188014 -0.40692738 -0.17729145  0.14277651 -0.32233670
  124580848 1189    0.03828699 -0.50755091 -0.27303573 -0.27197508 -0.22855612 -0.17446083  0.03617751  0.02259964  0.50631628 -0.04619605 -0.23556484  0.19026711 -0.01505467  0.24037969  0.13386748 -0.28600881
  124604641 23793   0.08817058  0.13820743  0.13375106 -0.30186888  0.42961602 -0.47095640  0.04516343  0.09854478  0.07988042 -0.45520589  0.11373479  0.30381502  0.28719067 -0.18152334  0.07770325  0.07543452
  124664640 59999  -0.04706533 -0.10985628  0.14479253 -0.46253892 -0.21300847  0.14996926 -0.31177407  0.41709066 -0.08367572 -0.01271239  0.26154638  0.12504445 -0.10714431  0.28023804 -0.25990609  0.40374243
  124711039 46399   0.07842202 -0.27605377  0.17888119  0.06519312  0.07524036  0.05820755 -0.19612789  0.45902037 -0.35812532 -0.31631263 -0.33646438 -0.37756019  0.15486647  0.01649681  0.08461467 -0.32817341
  124751156 40117  -0.43816473  0.20896253  0.34653125 -0.28702534 -0.21884278 -0.10134354  0.28571090 -0.10793388  0.24067501 -0.25611609 -0.12259810 -0.47928228 -0.20347436 -0.01059741 -0.00969630  0.02378868
  124754891 3735    0.17261635  0.27497055 -0.18042097  0.04629847 -0.25937832  0.10975785 -0.12648114  0.40036916  0.39568763  0.00959847 -0.19447746 -0.02937144  0.06207952 -0.60625325 -0.18428664  0.05982682
  124755970 1079    0.12729164  0.07208899  0.35057697 -0.28623409 -0.18618979  0.46436013  0.14677568 -0.03295038 -0.01073437  0.05494522  0.31445039  0.21464657  0.15815049 -0.18010466  0.28786394 -0.46091078
  124819834 63864   0.39165046 -0.31868895  0.17114777 -0.00476179 -0.19290684  0.09511281  0.28796956 -0.30160806  0.00917830 -0.09511375 -0.05700943 -0.17786967  0.49083152 -0.03188874 -0.32343540  0.32406505
  124900494 80660   0.36203925  0.07655516  0.38293788  0.08677076  0.54198083  0.28073684 -0.07101945  0.01062290  0.09420705 -0.19395295 -0.27575490 -0.18385126  0.18108406 -0.14501530  0.25788468  0.23350193
  124960096 59602   0.03257112  0.17350860  0.16350185  0.24625506 -0.04040370  0.10938311 -0.03186006  0.44470045 -0.16612739 -0.29183705  0.15127658  0.19686326 -0.45987510 -0.46262882 -0.26243837 -0.01724680
  124974047 13951   0.03371186  0.03589930  0.16337793  0.52452050  0.10639876 -0.22603323  0.12212017 -0.14772816 -0.40897863 -0.04308047 -0.29794290  0.17667416  0.26091129  0.25639122 -0.38494859 -0.15972545
  125005438 31391  -0.06537728 -0.29183906  0.07659794  0.22609495 -0.32761386  0.41367706  0.38011365 -0.17647602 -0.06565173  0.09064502 -0.26582479  0.29796653 -0.10241633 -0.16537458  0.42482244 -0.09588735
  125033090 27652   0.15160040 -0.19953194  0.14478839 -0.27053083 -0.30476779  0.13933682 -0.03806363 -0.15696678  0.03724476 -0.73899738  0.10024054  0.18137685  0.13843586  0.25984695 -0.14679602  0.07735723
  125035902 2812    0.41716238 -0.43651915  0.01334376 -0.00217502 -0.04993950  0.29191616 -0.23378602  0.44274476  0.05675650  0.30123252  0.02050535  0.01074879  0.10586929  0.20026219 -0.18986290 -0.33911129
  125078329 42427  -0.44102935  0.09128657  0.53918822 -0.04709432 -0.23179769 -0.05388645 -0.04899689  0.32689695 -0.09097634 -0.07793022 -0.03933375 -0.37316226  0.14316817  0.13805201  0.23728634 -0.29549030
  125079992 1663    0.19590868  0.26728614 -0.06086549  0.09313921  0.09008642 -0.09065639  0.37589525  0.23743829  0.03798351 -0.04283467  0.52757858  0.29405695  0.41171324  0.04425080  0.31479681 -0.15855884
  125138404 58412  -0.30223865  0.19304561  0.08859648  0.38548869  0.05592297 -0.07692017  0.19341983  0.13318729 -0.11350176  0.01302952  0.74088022  0.04690462 -0.18158045  0.12440408 -0.16663001 -0.10183706
  125139036 632     0.33477670 -0.32395891  0.35984224  0.40140113 -0.23561845 -0.01935056 -0.07956733  0.01796825 -0.11344453  0.02434743  0.04474541  0.06724714 -0.06757514 -0.51414047 -0.21287466  0.30921246
  125181002 41966  -0.29003453 -0.29041881  0.17804878  0.13512703 -0.11337507  0.02044560 -0.16920877 -0.05972143  0.30700163  0.42284350  0.12737303 -0.08067026  0.53073511 -0.09907459  0.21590194 -0.31971648
  125185383 4381   -0.19709728 -0.10086357 -0.42564462  0.20435916 -0.19731270 -0.30161137  0.09627819  0.37230307 -0.13363539  0.06117321 -0.15082162 -0.49674361 -0.18228916 -0.22623560  0.27271041  0.01943174
  125237252 51869   0.02903074 -0.39669616 -0.04049627  0.24093043  0.61295752 -0.17562529  0.10085927 -0.36690306  0.22617684 -0.05966952 -0.10225770 -0.21522738 -0.26434834  0.01641224 -0.12960077 -0.17974623
  125262575 25323   0.10084201 -0.10132713 -0.00037806 -0.00887808  0.12890938 -0.12896064  0.19654226  0.57258289  0.45589185  0.28442109 -0.10540478  0.10286585  0.07162441  0.27536944 -0.31522912  0.29833566
  125304748 42173   0.46373757  0.18201889  0.24800430 -0.05598117 -0.01083427 -0.44144909 -0.08037354  0.15809559  0.25298539 -0.03839346  0.12506430  0.13541219 -0.22204637 -0.02856005  0.44795692 -0.33239870
  125358542 53794  -0.06795461  0.07367702 -0.12151893 -0.37532637 -0.11589786 -0.37901864  0.32984467 -0.32649146 -0.07545628  0.51402282  0.03908860  0.19016492 -0.12707683 -0.29893369 -0.21981349 -0.02009853
  125377161 18619  -0.06403681 -0.21041094 -0.22778782  0.06831483  0.03779911 -0.41185197  0.34548786  0.66424322 -0.14881197 -0.04558691 -0.10123665  0.13986027  0.20734628 -0.08190788  0.24186678  0.03473817
  125428713 51552   0.02014841 -0.04530998  0.12093818 -0.12621326  0.30803591 -0.34828741 -0.11604902 -0.12770339 -0.16739237 -0.19105129  0.59928870  0.07132492  0.14847673 -0.46342087 -0.20666913 -0.11290738
  125435291 6578   -0.17239744  0.03674058  0.07414549  0.19750597  0.33704787 -0.29988134  0.06786053  0.00104797  0.48196317  0.44949241  0.26131070  0.12770967 -0.23723762  0.23964181 -0.00298696  0.28921113
  125440417 5126   -0.46050835 -0.38056913  0.43438112 -0.10365678 -0.04438404  0.16633459 -0.09148774  0.10690213 -0.04535836  0.32457537  0.07463776 -0.30693973  0.41316381  0.06929990  0.03832450 -0.10033636
  125478287 37870   0.45829948 -0.01536992  0.54159126 -0.14329251 -0.11790205  0.10709249  0.22552723  0.11953013  0.05855013  0.09359301 -0.08887071  0.08829134  0.04789176 -0.29879510 -0.04177463  0.51395861
  125484477 6190    0.11022400  0.30836677  0.12058126 -0.19307691  0.44081626 -0.06591534  0.40684016 -0.13458907 -0.43383085  0.02565574 -0.01680549 -0.33721963  0.04869986  0.38209166  0.08328654  0.02181421
  125564531 80054   0.16123224  0.33243296 -0.11127002  0.27591297  0.05250645  0.23128448 -0.18548491  0.06907573 -0.03439036  0.26543733  0.23784170 -0.18396379  0.12084315 -0.30211482  0.64136092 -0.01693163
  125624345 59814  -0.09585753 -0.31302684 -0.16286257  0.43387388  0.30661405  0.07277776  0.15181406 -0.27245661  0.12752828 -0.28382958 -0.22947258 -0.38576980  0.10951924 -0.25781571 -0.04151418  0.32090552
  125737362 113017 -0.34105520  0.36821046  0.37673424 -0.29368001 -0.08994568 -0.32008246 -0.17791456 -0.03222785 -0.05115274 -0.06914609  0.09730249  0.17337320  0.11456226  0.36533185 -0.32233329 -0.28156011
  125750291 12929  -0.16974294 -0.32994034  0.07113206 -0.38280780  0.07471366  0.55818926  0.26490909  0.01124863 -0.15044497 -0.13239535  0.49172820  0.03242455 -0.06428027  0.17448429 -0.03792497 -0.06510895
  125754762 4471   -0.12177445  0.11487543 -0.35743202  0.30365985 -0.46565631 -0.08430173  0.00708121 -0.12982494  0.05924486 -0.03000992  0.43494196 -0.08540651  0.12776187  0.23392731  0.41182100 -0.26389293
  125760838 6076   -0.12677054 -0.19126857 -0.30003776 -0.14428985  0.02129504 -0.03457193 -0.23981065  0.59061320  0.24491474 -0.45599246 -0.21309894 -0.23950634 -0.03951189  0.18741049 -0.01102875 -0.14501460
  125779257 18419  -0.05372672  0.23935798 -0.05193305 -0.32768726  0.08622726  0.09874934  0.15298364 -0.27620524  0.27259635 -0.39112743 -0.16686483  0.19709647  0.22344581 -0.44951422  0.29877912 -0.27861257
  125808936 29679   0.05737799  0.57791980 -0.07735860  0.02616725  0.02400414  0.40521169  0.08473619 -0.04948567  0.17445691 -0.02980271 -0.19596849  0.01632238 -0.49490045  0.37248420  0.08113305  0.14628275
  125853728 44792  -0.06337959  0.19604048  0.02858760 -0.13228477  0.13688415  0.17667517 -0.28768026  0.42391582 -0.42428994  0.37297372 -0.05637273  0.15241048  0.05700518 -0.11257132  0.47229901 -0.20565084
  125877892 24164   0.27839949 -0.11104888  0.10412269 -0.37882648 -0.25795997 -0.21966865  0.27912869 -0.15513511 -0.31924860  0.02128907 -0.30010789 -0.44333985 -0.19722975  0.14359312  0.20169714 -0.22326060
  125885132 7240   -0.21468169 -0.07107488 -0.22965699  0.18340196 -0.18764355 -0.00585001  0.27201343 -0.11354190 -0.41191661 -0.01032728 -0.07448621 -0.62295426 -0.30323816 -0.27675169  0.02388608  0.08852435
  125916024 30892   0.43508288 -0.27270798  0.25693374 -0.00997717 -0.21108071 -0.53704775 -0.17825454 -0.22942347 -0.36031982  0.07876512 -0.08155092  0.04724272  0.00192885 -0.07018923 -0.15626685 -0.28029853
  125920777 4753    0.14420085  0.02566615 -0.13644923  0.25270984  0.30466809  0.03231466  0.09339962  0.03329440 -0.13685625  0.58425624  0.02649082 -0.00870353  0.47848439 -0.24389189 -0.28947494  0.24347281
  125934286 13509  -0.37628535  0.05669909 -0.06270348 -0.56098267  0.31459082 -0.32170959 -0.20046760 -0.07185439 -0.12533560  0.33166455  0.03756576 -0.16166741  0.07854358  0.02537556  0.34626512 -0.09368053
  125991608 57322   0.14443223 -0.27354484 -0.24294758  0.13839996 -0.03884521 -0.23717564 -0.23327837  0.23598869 -0.02963880 -0.17752650 -0.30181110 -0.14400380  0.22403634  0.35344822  0.29475118  0.50204227
  126035219 43611  -0.28358642  0.27038382  0.03856353  0.01347979 -0.38293035 -0.19699071  0.11735444 -0.59386064  0.04619809 -0.12019983  0.12777081  0.09223861  0.37496109  0.12409413 -0.06540899  0.30204280
  126055321 20102  -0.20389977 -0.10606933  0.35312983  0.09191087  0.07132984  0.05911347 -0.18130255  0.03272930  0.29532252 -0.16280893 -0.20910455 -0.55235306  0.40168297  0.02240061 -0.24448522 -0.29552827
  126136177 80856  -0.05089062 -0.46292925 -0.48279966 -0.01738513  0.22177011  0.18569446 -0.09247093 -0.50446023  0.12952613 -0.17003775 -0.21630029  0.19211330  0.06571737 -0.18438664 -0.01149500 -0.18756588
  126159789 23612  -0.18998077  0.01198490  0.00556978 -0.00109367  0.07092151 -0.42175291  0.16710239 -0.37854939  0.15785177  0.11908620 -0.58949571 -0.08475429 -0.28632028 -0.18795996 -0.29558273 -0.10553978
  126167021 7232   -0.31812395 -0.17862905 -0.09047107 -0.43289481 -0.30220266 -0.00719494 -0.45503470  0.01267608  0.35401831  0.08635777 -0.00285862 -0.17774031  0.09692895 -0.26401326  0.29117978 -0.21080824
  126190365 23344  -0.17328206 -0.28833897 -0.02119056 -0.05021561 -0.01300370 -0.06570409  0.10960989 -0.05899839 -0.39822582 -0.29878968 -0.07819266  0.53204547  0.35741430 -0.38159484 -0.02344988 -0.23005870
  126256788 66423  -0.21454065 -0.40324764 -0.26742531  0.39135356  0.05061702  0.32023294  0.09298001 -0.16566618  0.06781052  0.29899772 -0.11446680  0.22336264 -0.23342952  0.22474130  0.38416744 -0.12615043
  126264433 7645    0.08024446 -0.62002272 -0.19138120  0.08241559  0.10504382 -0.25036560 -0.04940949  0.14431434  0.33269569 -0.20573556  0.34062736  0.00218496 -0.13563702  0.01948566 -0.41317219  0.10096944
  126352071 87638   0.17808802  0.07869886 -0.30347947  0.44046448  0.16071419  0.01584918 -0.52612368 -0.39402754 -0.14123293 -0.21022921 -0.01929557 -0.25990403  0.14955740 -0.23636800  0.03437594  0.07971129
  126374935 22864  -0.19154476  0.11273732 -0.07466304 -0.20950251  0.64815804 -0.02090352 -0.05940305  0.12393621  0.16776371 -0.03042498 -0.05681666  0.24323830 -0.06669996 -0.20613976  0.25527639  0.50806344
  126376906 1971   -0.14343584  0.10050354 -0.43257497  0.10307999 -0.02693031 -0.30830285 -0.08168807  0.29846372 -0.07621919  0.48396422 -0.11028708  0.05496634  0.49187749  0.19833215 -0.18550194  0.09562338
  126396847 19941  -0.61325195  0.00725324  0.02716192 -0.07773792 -0.12641684  0.13537345  0.08526337 -0.07613271 -0.17404130  0.35331644 -0.00998353 -0.25885935  0.26387956 -0.08284687 -0.48177283 -0.19718888
  126440646 43799   0.03196751  0.06955088 -0.06886288  0.54752511  0.30671063 -0.00745792 -0.11161738  0.11753410 -0.13904833 -0.28825621  0.29949736  0.21162621  0.23709332 -0.42679740 -0.28994135 -0.09934551
  126482822 42176   0.35216401 -0.18468387  0.37366111 -0.01474736  0.05243990  0.38017265  0.02285686 -0.54535596 -0.16072167 -0.05540200 -0.30916516 -0.08896484  0.25028948 -0.24617491  0.01851694 -0.02875878
  126567251 84429   0.47696381  0.08841146  0.03371080 -0.29008674 -0.36343404 -0.37096111 -0.09019548  0.10805988  0.02010900  0.05019956 -0.10110122  0.21666298  0.13663943 -0.06088336 -0.50282574 -0.23365374
  126590799 23548   0.17276098  0.29952765 -0.27541745 -0.50790138  0.26723722  0.13361653  0.16676594  0.01634670 -0.55862587 -0.06883307  0.29087922 -0.06146246  0.11044004  0.01813547  0.04027971  0.09966686
  126604702 13903  -0.06148111  0.11115145 -0.11598363 -0.05259971 -0.09996259  0.07451347  0.43404505 -0.36196479  0.12503135  0.04035672  0.19767161  0.29662856 -0.48965309 -0.30403885  0.02940187 -0.39408094
  126606727 2025    0.00657073 -0.21060379  0.13998563  0.00785515  0.48129157 -0.17085523  0.50022695 -0.08051666  0.11666076  0.13896159 -0.05552983  0.34570427  0.12352758  0.36176708 -0.27841515  0.19808490
  126607613 886     0.11319432 -0.17794291  0.01127491 -0.30617649  0.29763153  0.01888489  0.12024646  0.15573275  0.55509799 -0.18844003  0.20389661 -0.50806097  0.08134165 -0.20502211 -0.08706190 -0.18554145
  126629317 21704   0.11182743 -0.06291202 -0.07690449  0.39021295 -0.26588226  0.34231494 -0.16911767  0.01278276 -0.20075303  0.36156611  0.06551236  0.51656489  0.22795169 -0.01811189  0.10340528 -0.32182840
  126630917 1600   -0.00909492  0.14984243 -0.06429425  0.09466337  0.11439002  0.04117399 -0.00515901  0.64701805 -0.44975917  0.26947355 -0.11090538 -0.36529404  0.11117394 -0.25588611  0.07076733  0.16566794
  126651800 20883   0.10830914  0.47257835  0.36673079 -0.34367370  0.03608266  0.37464920 -0.10504909 -0.09169145 -0.07765594 -0.02028090 -0.42137826  0.20723790  0.08141280 -0.08914241 -0.31749592  0.09435105
  126728347 76547   0.42646393  0.22052235  0.18461551  0.30166516  0.26902218 -0.01562191 -0.45445179 -0.09727005  0.24884340  0.01535735 -0.13806585 -0.26649729 -0.07395749  0.10349684  0.42267779 -0.09342964
  126761874 33527  -0.37587266  0.22987910 -0.09837673  0.10796564  0.07923179 -0.01816821 -0.20635475  0.40637232  0.16601826  0.06131692 -0.06930374  0.28622474 -0.47627820  0.46539490 -0.08517799  0.03839556
  126795900 34026  -0.36392168 -0.01972109 -0.29228906 -0.08553362  0.45246055 -0.10861442 -0.09428593 -0.08204708  0.25006277  0.21052647 -0.27701876  0.02453030  0.58100528  0.05172036 -0.01627033 -0.13260174
  126824727 28827  -0.21411424  0.34726516  0.04223620 -0.44871863  0.05335513 -0.03959643  0.05078766  0.00716682 -0.14043552 -0.00886976  0.28403050  0.03826989 -0.10621841 -0.13727351  0.45446571 -0.53364795
  126869730 45003   0.04114321  0.01884543 -0.05737252 -0.36128858 -0.59624515  0.00417674 -0.23100104  0.19445249  0.48560209  0.30279267  0.05945969 -0.15098624  0.15792231 -0.01938108  0.10395582  0.16578623
  126910478 40748  -0.41352036 -0.15629929  0.60837831 -0.02637727 -0.10727127 -0.27520431  0.12717475 -0.10568899  0.01321144  0.20389327  0.31795722 -0.17888438 -0.07435573  0.05495038 -0.08270323  0.35907079
  126972109 61631  -0.36310715 -0.24095741 -0.28410949  0.17543616 -0.05161478  0.58470972  0.01393653 -0.09806561  0.11907153 -0.16674329 -0.01003712 -0.30297625  0.18735310  0.08359651 -0.30520194  0.27408309
  126978897 6788   -0.16765048 -0.23255966 -0.32141466 -0.19688866 -0.05054905 -0.20826608 -0.17210590  0.42317147 -0.07592999  0.01554571  0.15868153  0.35267176  0.37591028  0.01298139  0.24137074  0.40719918
  127040601 61704  -0.05656639 -0.16925672  0.12314553 -0.10152387  0.36571648 -0.00254854 -0.33038517  0.09064461  0.12065190  0.29803362  0.14456900 -0.33319143  0.48753489 -0.08115073 -0.00909327 -0.46032445
  127053147 12546   0.14801992 -0.31821173  0.23449586  0.17469610 -0.02168497 -0.03144817  0.14421518  0.46881745  0.20950887 -0.27049624 -0.29708081 -0.30444688 -0.05565407  0.36447711  0.33842346 -0.02826386
  127089172 36025  -0.10466418 -0.33609513 -0.35009839  0.15650313  0.04478236 -0.32510505  0.07806089 -0.45417107  0.16485669  0.40690012 -0.37858248 -0.06126503 -0.07226899  0.03873481  0.24591013  0.04405934
  127109858 20686  -0.05932883  0.39734278 -0.27089297  0.17029104  0.09841242 -0.45568941  0.13667643 -0.06344438 -0.01148240 -0.19136571  0.18161770 -0.19625088  0.24255231  0.53326614 -0.20773209 -0.03954992
  127131211 21353   0.26602738  0.14618824  0.12189755 -0.01814883  0.18558056  0.16608717  0.39939544 -0.04006188  0.65224318  0.18682136  0.07281124  0.29784295  0.27725450  0.02950881 -0.03425349  0.19045698
  127138378 7167   -0.06706982  0.35792258 -0.24284519  0.07512988 -0.25750060  0.31809888 -0.30154745 -0.09579445 -0.47221043  0.23777246 -0.19409860  0.08342110 -0.43543298  0.11601275  0.08533670  0.02605587
  127151108 12730   0.04130677 -0.05915938  0.27277771  0.15635072 -0.03078861 -0.38641542 -0.30160103  0.26414013 -0.11408383  0.06466712 -0.04977001 -0.10936700 -0.10811472  0.07185147 -0.18594881  0.70843430
  127315458 164350  0.36949033 -0.02917045 -0.34393170 -0.31589817  0.14289418  0.15233480 -0.20476232 -0.40904040  0.14335773 -0.03870507 -0.29815144 -0.03551434  0.31325327  0.00676251  0.11439004  0.41014088
  127327766 12308   0.25710256 -0.00863748  0.24465575 -0.06843757  0.31572968 -0.30631184  0.07631615 -0.43251202 -0.37302138  0.19947449  0.37851063  0.00198497 -0.15305677 -0.02049772  0.36865435 -0.03031052
  127350838 23072  -0.39914694 -0.04828594 -0.20290206  0.32944007  0.13770180 -0.09585455  0.06963594 -0.23599580  0.06114540 -0.24044670  0.01051776 -0.23961397  0.01740681  0.65283628  0.21715852  0.08498380
  127380450 29612   0.26922819 -0.12692155 -0.10322364  0.20933364 -0.00094660  0.32193823  0.07747739  0.24082827 -0.28380341 -0.06172996  0.14638652 -0.73139741  0.12209133 -0.15785260  0.09343072  0.00247063
  127389189 8739    0.17789991  0.56377992 -0.39547570  0.02644540  0.15066060 -0.48858057  0.20418252  0.22684398  0.18585979  0.02884443 -0.14671313 -0.17903891 -0.14777499 -0.11793413  0.09572690 -0.07056962
  127402135 12946  -0.24135394  0.02541686 -0.18122988  0.39973408 -0.22750719  0.01186631  0.20072453 -0.28114713  0.19149697  0.53323988  0.19988859  0.00817803  0.21379195 -0.33210394 -0.01289693  0.24501375
  127438844 36709  -0.27518359  0.08206990  0.27381675 -0.13922277  0.13830886 -0.18761887 -0.56004668 -0.23057381 -0.15208307 -0.19027195  0.41400633  0.07526531  0.03747254 -0.13554202 -0.37449935  0.07489196
  127443410 4566   -0.50892100  0.15197973  0.19975472  0.29177660 -0.15693473  0.28605607  0.12543678  0.05658315 -0.32728142 -0.07724576 -0.04783618 -0.22057339  0.33148454  0.42799540 -0.00528311  0.10179629
  127478921 35511   0.46271413  0.18256710  0.30116381 -0.08700061 -0.24614780  0.19428668 -0.28789738 -0.05459921  0.31230021 -0.21184332 -0.18730844  0.13111215 -0.00357820  0.48537200 -0.11485404  0.16315643
  127522916 43995   0.01249371 -0.02958092 -0.23164435  0.55758365  0.16486701  0.21260287 -0.28744207  0.15052594  0.32434401  0.36624006  0.20142819  0.17095410  0.17394679 -0.05392373 -0.05793810  0.33331160
  127604821 81905   0.05824338 -0.10555049  0.16231340 -0.00437919  0.46304972 -0.18426223 -0.22151377  0.23291984 -0.13825675  0.37636881 -0.00863086 -0.00233909 -0.09772856  0.49895316  0.08506924 -0.42523417
  127608370 3549   -0.48438084  0.04933378 -0.19404455 -0.33793701  0.37803618  0.26282153 -0.10119864  0.11375004  0.40526913 -0.15454703 -0.38024464 -0.04331509 -0.16625206  0.03472778 -0.09186820  0.06359535
  127624351 15981  -0.33669651  0.10898379  0.01729180 -0.13931304 -0.43254117 -0.03844208 -0.25869945  0.11102837  0.14084053  0.10427807  0.06306195  0.45318300  0.05589149 -0.03838807  0.53755622 -0.23152258
  127680537 56186   0.04118563 -0.09189008  0.10168363  0.33092641 -0.13962644 -0.00876049 -0.30196035  0.35520054 -0.19326439 -0.16997090 -0.53886541  0.06041346  0.02087567 -0.35498434 -0.25803008 -0.28247512
  127753366 72829   0.00789438  0.30045032  0.12372526 -0.69580832 -0.06452036  0.02836015 -0.03950592  0.13458277  0.18520505  0.22345430  0.35288366  0.20490937 -0.17296973  0.19958048 -0.07931029 -0.24244840
  127766352 12986  -0.43611926 -0.16627086 -0.08523003 -0.19810066 -0.25441202 -0.03482245  0.09690125  0.04052706 -0.37168796  0.00147960 -0.10498400 -0.54054122 -0.39038650  0.24949636  0.02902603 -0.04269016
  127786479 20127   0.22532453 -0.16285886 -0.31842323 -0.08874512 -0.59895365  0.03609118 -0.44950011 -0.00963917  0.03088730 -0.04422804 -0.21501630  0.31311705 -0.23752405 -0.05735173  0.16378069  0.13240101
  127787390 911    -0.13325836  0.31979374  0.03712301  0.30316584 -0.30065478 -0.14505814 -0.32988775 -0.37993522 -0.12827523 -0.17264549  0.46930165 -0.08624510  0.22755176  0.23186326  0.06937742 -0.19436517
  127861096 73706  -0.07961704 -0.17195519 -0.01098303 -0.31073260  0.01650224  0.02795589 -0.00577442  0.00392071 -0.04428077  0.16524062  0.10944343 -0.11021823  0.49971620  0.00683492  0.69696102  0.27821891
